intStrNumeroStruttura;Categoria;Classification;vchStrDenominazione;vchStrIstat;DESCRIZIONE;CAP;Indir;Gestore;City;localita;vchStrTel;vchStrTelefax;vchStrCellulare;vchStrWebAddress;vchStrEmail;Longitude_X;Latitude_Y;ISTAT6
15389;BED & BREAKFAST;BedBreakfast;CASALE SUL COLLE;042021;JESI;60035;via Piandelmedico 103;ORIANA ROSSETTI;JESI;JESI;0731 215236;0731 215236;338 3920178;www.casalesulcolle.it;info@casalesulcolle.it;13.2185;43.4923;042021
15311;ALLOGGI AGRITURISTICI;Agriturismi;COLLE DI GANGALIA;042021;JESI;60035;via Castelrosino 44;ADA LUISA POLVERARI;JESI;JESI;0731246150;;3356129542;;fmoroncini@libero.it;13.28;43.4629;042021
15301;ALLOGGI IN AFFITTO;Affittacamere;PORTA MAZZINI;042021;JESI;60035;via Castelfidardo 2;ALESSIO SPINACI;JESI;JESI;339 7482372;0731 214137;"338 7674416; 339 7482372";www.portamazzini.it;info@portamazzini.it;13.2441;43.5211;042021
15091;OSTELLI PER LA GIOVENTU';Ostelli;COMPLESSO VILLA BORGOGNONI;042021;JESI;60035;via Carlo Crivelli 1;OSTELLO VILLA BORGOGNONI;JESI;JESI;0731214264;0731226621;3343206359;www.ostellojesi.it;info@ostellojesi.it;13.2322;43.5274;042021
14848;BED & BREAKFAST;BedBreakfast;COLAZIONE IN GIARDINO;042021;JESI;60035;via San Pietro Martire 10;STEFANO CINTI;JESI;JESI;0731842132;0731209877;3294022630;www.colazioneingiardino.it;info@colazioneingiardino.it;13.2411;43.5257;042021
14151;BED & BREAKFAST;BedBreakfast;B&B ROCCA BELLA;042021;JESI;60035;via Roccabella 15;CLAUDIO CERMELLI;JESI;JESI;07315101;;3805216618;www.roccabella.eu;info@bedandbreakfast-roccabella.it;13.2451;43.5232;042021
14575;ALLOGGI IN AFFITTO;Affittacamere;LUCONI GINA;042021;JESI;60035;via Pantiere 1;GINA LUCONI;JESI;JESI;0731207821;0731207821;3394810398;;info@affittacamereluconi.it;13.1847;43.5058;042021
14523;BED & BREAKFAST;BedBreakfast;LA LUNA DAL BORGO;042021;JESI;60035;via Rinaldi 4;FEDERICA ORLETTI;JESI;JESI;0731841118;0731841118;3475550618;www.lunadalborgo.it;info@lunadalborgo.it;13.2433;43.5251;042021
13387;ALLOGGI AGRITURISTICI;Agriturismi;LA LOCANDA DEL GOLF;042021;JESI;60035;via del vecchio zuccherificio 1;LUCIA AMICO;JESI;JESI;0731208901;0731223058;3483731223;www.locandadelgolf.it;agriturist@locandadelgolf.it;;;042021
13388;ALBERGHI;Alberghi 4 stelle;DIPENDENZA HOTEL FEDERICO II;042021;JESI;60035;via ancona 92/bis;GENNARO PIERALISI;JESI;JESI;0731211079;073157221;;www.hotelfederico2.it;info@hotelfederico2.it;13.2603;43.5368;042021
13371;BED & BREAKFAST;BedBreakfast;B&B CASACORNO;042021;JESI;60035;via venetica 6;MARIA TERESA BRIVIO;JESI;JESI;0731246580;;3282110229;www.casacorno.it;info@casacorno.it;13.3051;43.4679;042021
13210;BED & BREAKFAST;BedBreakfast;NOTTI SULLE MURA;042021;JESI;60035;via degli Spaldi 16;MANUELA PAOLASINI;JESI;JESI;0731204855;;3297645533;www.nottisullemura.it;info@nottisullemura.it;13.247;43.5242;042021
13836;BED & BREAKFAST;BedBreakfast;SANTA LUCIA;042021;JESI;60035;via acquaticcio 14;MAURIZIO PIERONI;JESI;JESI;073159756;;3341774997;;;13.2534;43.541;042021
13539;ALLOGGI AGRITURISTICI;Agriturismi;RIPABIANCA;042021;JESI;60035;via ripa bianca 7;LAVINIA GRIZI;JESI;JESI;0731616042;0731607085;3396240796;www.ripabianca.com;info@ripabianca.com;13.3055;43.5381;042021
13628;BED & BREAKFAST;BedBreakfast;B&B VICINO... L'ARCO;042021;JESI;60035;corso Matteotti 89;EMANUELA COLTORTI;JESI;JESI;073153208;;3497714905;www.vicinolarco.altervista.org;vicinolarco@yahoo.it;13.2366;43.5186;042021
12109;BED & BREAKFAST;BedBreakfast;B&B AESIS - LA DOLCE COLLINA;042021;JESI;60035;via Maccarata 2;LUIGI PAOLONI;JESI;JESI;0731212974;0731245854;3387210464;www.marchenet.it/ladolcecollina;luigpaol@mercurio.it;13.3192;43.5235;042021
11505;ALBERGHI;Alberghi 3 stelle;HOTEL MARIANI;042021;JESI;60035;via dell' Orfanotrofio 10;;JESI;JESI;0731207286;0731200011;;www.hotelmariani.com;direzione@hotelmariani.com;13.2409;43.5221;042021
11506;ALBERGHI;Alberghi 3 stelle;ALBERGO ITALIA;042021;JESI;60035;viale Trieste 28;LUCIANO ROCCHETTI;JESI;JESI;07314844;073159004;;;;13.2504;43.5208;042021
11507;ALBERGHI;Alberghi 3 stelle;HOTEL DEI NANI;042021;JESI;60035;viale del Lavoro 34;MAURIZIO MACCARONI;JESI;JESI;07314846;0731222533;3927005016;;;13.2549;43.5331;042021
11508;ALBERGHI;Alberghi 4 stelle;HOTEL FEDERICO II;042021;JESI;60035;via Ancona 92/bis;GENNARO PIERALISI;JESI;JESI;0731211079;073157221;;www.hotelfederico2.it;info@hotelfederico2.it;13.2603;43.5368;042021
11509;ALBERGHI;Alberghi 2 stelle;LORETO;042022;LORETO;60025;CORSO BOCCALINI 60;GIORGIO PICCININI;LORETO;LORETO;0717500106;0717500108;;www.loretohotel.it;hotelloreto@libero.it;13.6089;43.4407;042022
11512;ALBERGHI;Alberghi 3 stelle;HOTEL SAN GABRIELE;042022;LORETO;60025;via guglielmo marconi 22;GIORGIO PICCININI;LORETO;LORETO;071970160;071976508;;www.loretohotel.it;hotel.sangabriele@libero.it;13.6098;43.4401;042022
11514;ALBERGHI;Alberghi 3 stelle;HOTEL PELLEGRINO E PACE;042022;LORETO;60025;PIAZZA DELLA MADONNA 51/52;MARCO STRAPPA;LORETO;LORETO;071977106;071978252;;www.pellegrinoepace.com;info@pellegrinoepace.com;13.6101;43.4409;042022
11515;ALBERGHI;Alberghi 3 stelle;LA VECCHIA FATTORIA;042022;LORETO;60025;via A.Manzoni 19;MARCELLO CHIODONI;LORETO;LORETO;071978976-7;071978977;;www.vecchiafattorialoreto.it;lavecchiafattoriasrl@virgilio.it;13.6118;43.4461;042022
11516;ALBERGHI;Alberghi 3 stelle;LA COLLINA;042022;LORETO;60025;VIA SAN GIROLAMO  7;LUIGI BARTOLINI;LORETO;LORETO;071977455;071977455;3397229121;;hotelrist.lacollina@libero.it;13.605;43.4296;042022
11517;ALBERGHI;Alberghi 1 stella;CONGREGAZIONE SACRA FAMIGLIA PENSIONE PIEMONTE;042022;LORETO;60025;via francesco asdrubali 70;ROSA BOFFA;LORETO;LORETO;071977685;0717501948;3664774791;www.pensionepiemonte.it;sfp.piemonte.loreto@alice.it;13.6094;43.4406;042022
11518;ALBERGHI;Alberghi 2 stelle;HOTEL GIARDINETTO;042022;LORETO;60025;corso traiano boccalini 10;GIORGIO BENEDETTI;LORETO;LORETO;071977135;071970067;;www.hotelgiardinetto.it;booking@hotelgiardinetto.it;13.6071;43.4403;042022
11519;ALBERGHI;Alberghi 2 stelle;DELFINO AZZURRO;042022;LORETO;60025;piazza Giovanni XXIII 15;ADRIANO MARIANI;LORETO;LORETO;071977283;071978797;;www.hoteldelfinoazzurro.it;delfazz@libero.it;13.6086;43.4412;042022
11520;ALBERGHI;Alberghi 2 stelle;HOTEL CENTRALE DI PAOLO E CINZIA DI FRONTINI PAOLO;042022;LORETO;60025;via Giannuario Solari 5;PAOLO FRONTINI;LORETO;LORETO;071.7501729;071.7504203;338 7205186;www.hotelcentraleloreto.it;info@hotelcentraleloreto.it;13.6069;43.4392;042022
11521;ALBERGHI;Alberghi 3 stelle;ALBERGO MADONNA DI LORETO - CASA DEL CLERO;042022;LORETO;60025;via francesco asdrubali 104;ANGELO COMASTRI;LORETO;LORETO;0719747213;0719747214;3346751773;www.santuarioloreto.it;madonnadiloreto@delegazioneloreto.it;13.6111;43.4411;042022
11522;ALBERGHI;Alberghi 4 stelle;SAN FRANCESCO HOTEL;042022;LORETO;60025;VIA SAN FRANCESCO 15;CARLO BARABANI;LORETO;LORETO;071977128;071978237;;www.loretosanfrancescohotel.it;commerciale@loretosanfrancescohotel.it;13.6103;43.4363;042022
11525;ALBERGHI;Alberghi 2 stelle;HOTEL ANNA;042022;LORETO;60025;VIA GROTTE 10;ANNA MARIA BUFFALARI;LORETO;LORETO;0719799142;;;;;13.6583;43.4346;042022
11929;ALBERGHI;Alberghi 1 stella;ALBERGO GIOVANNI XXIII;042022;LORETO;60025;piazza Carlo Sertori 6;FRANCO ALFIERI;LORETO;LORETO;071970775;;;;m.alfieri95@gmail.com;13.6086;43.441;042022
5389;CASE PER FERIE;Case per Ferie;CASA DI ALBENGA CONG. ORSOLINE DI GESU';042022;LORETO;60025;via montereale vecchio 96;LAURETTA VALLESE;LORETO;LORETO;071970192;0717503516;;;orsoline.loreto@libero.it;13.6034;43.4371;042022
5390;CASE PER FERIE;Case per Ferie;GIARDINO SCALABRINI - VILLA PIO XII;042022;LORETO;60025;via guglielmo marconi 94;P. BERNARDO ZONTA;LORETO;LORETO;071976714;071976449;3292166683;www.casascalabrini.it;segreteria.loreto@scalabrini.net;13.6195;43.4401;042022
5392;CASE PER FERIE;Case per Ferie;CASA FAMIGLIA DI NAZARETH;042022;LORETO;60025;via Montorsetto 7;SALVATORE MARTINEZ;LORETO;MONTORSO;071 7592302;0717598161;334 9974129;www.casafamigliadinazareth.it;segreteria@famigliadinazareth.it;13.6431;43.444;042022
5393;CASE PER FERIE;Case per Ferie;CENTRO ACCOGLIENZA GIOVANNI PAOLO II;042022;LORETO;60025;via Montorso 3;ANGELO COMASTRI;LORETO;LORETO;071.7501552;071.7504305;;www.giovaniloreto.it;centrogp2@giovaniloreto.it;13.6438;43.4409;042022
5394;CASE PER FERIE;Case per Ferie;CASA ACCOGLIENZA MALATI E PELLEGRINI;042022;LORETO;60025;piazza della madonna 1;ANGELO COMASTRI;LORETO;LORETO;0719747213;0719747214;3346751773;www.santuarioloreto.it;casaaccoglienza@delegazioneloreto.it;13.6101;43.4409;042022
5395;CASE PER FERIE;Case per Ferie;CASA ACCOGLIENZA PER PELLEGRINI;042022;LORETO;60025;via Donato Bramante 121;MARIE CLAIRE DUPONT;LORETO;LORETO;071978914;0718853096;3383720793;www.villaredemptorismater.it;villaredmater@gmail.com;13.6139;43.4386;042022
5396;CASE PER FERIE;Case per Ferie;CASA ACCOGLIENZA SAN GIUSEPPE;042022;LORETO;60025;via San Francesco 44;DOMENICA DAMIANI;LORETO;LORETO;0717501132;0717504905;;www.casaaccoglienzasangiuseppe.it;acc.sangiuseppe@libero.it;13.6115;43.4364;042022
4433;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;COLLEMARE SNC VILLA AL CONERO;042022;LORETO;60025;;ALFREDO  SERTORI;LORETO;LORETO;0717591149;0717503656;3312540591;;;13.6431;43.444;042022
13896;ALLOGGI IN AFFITTO;Affittacamere;AFFITTACAMERE SIMONETTI;042022;LORETO;60025;piazza francesco basili 4;VALENTINA SIMONETTI;LORETO;LORETO;3388353400;0719332187;3339834283;www.dormialoreto.it;contact@affittacameresimonetti.it;13.6065;43.4395;042022
13372;CASE PER FERIE;Case per Ferie;CASA DI ACCOGLIENZA DOMUS PACIS;042022;LORETO;60025;via guglielmo marconi 2;MARIA ROSA BERTONI;LORETO;LORETO;071970211;;;;;13.6117;43.4402;042022
13394;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO CASE AL SOLE;042022;LORETO;60025;via sciamannata 1;FRANCESCO MARIANI;LORETO;LORETO;0717500152;;3289378770;www.casealsole.net;info@casealsole.net;13.6157;43.4271;042022
12481;CASE PER FERIE;Case per Ferie;CASA ACCOGLIENZA SACRA FAMIGLIA DI NAZARETH;042022;LORETO;60025;via cesare maccari 7;MARIA WEGLARZ;LORETO;LORETO;071970181;0717504604;;;c.sfn@tiscali.it;13.6131;43.4413;042022
14604;BED & BREAKFAST;BedBreakfast;B&B CHIARALUCE ELENA;042022;LORETO;60025;via trieste 20;ELENA CHIARALUCE;LORETO;LORETO;335-5270058;;335-5270058;3355270058@tim.it;3355270058@tim.it;13.6081;43.4389;042022
14919;BED & BREAKFAST;BedBreakfast;B&B PROFUMODIPANE di MARIOTTI GIUSEPPINA;042022;LORETO;60025;via buffolareccia 13;GIUSEPPINA MARIOTTI;LORETO;LORETO;071977616;;3349840727;;bbprofumodipane@gmail.com;13.6199;43.4401;042022
15011;CASE PER FERIE;Case per Ferie;ISTITUTO SALESIANO MADONNA DI LORETO;042022;LORETO;60025;via San Giovanni Bosco Burbera 7;GIOVANNI MOLINARI;LORETO;LORETO;071 976538;;;;loreto-economosdb@donbosco.it;13.5986;43.4304;042022
15051;AREE DI SOSTA (PLEIN AIR);Aree di sosta di eccellenza;AREA SOSTA CAMPER;042022;LORETO;60025;Via Cesare Maccari 31;AREA SOSTA CAMPER;LORETO;LORETO;071977748;;3312365680;;info@prolocoloreto.com;13.6131;43.4413;042022
15475;BED & BREAKFAST;BedBreakfast;B&B LA LOCANDA DEL PICCHIO;042022;LORETO;60025;via rossini 9;RAFFAELA BABBINI;LORETO;LORETO;;;3357204412;www.locandadelpicchio.it;info@locandadelpicchio.it;13.6207;43.4474;042022
15613;BED & BREAKFAST;BedBreakfast;B&B LORETO;042022;LORETO;60025;via romagna 12;DONATELLA CARINI;LORETO;LORETO;0717500221;;3336104738;www.convegnifiereitalia.it/bbloreto;donatellacarini@virgilio.it;13.6069;43.4344;042022
15708;ALLOGGI IN AFFITTO;Affittacamere;CASALE PAPA DI PASTOCCHI PAOLA;042022;LORETO;60025;Banderuola s.n.c.;PAOLA PASTOCCHI;LORETO;;071 7500487;;;;direzione@anconaopen.it;;;042022
16337;BED & BREAKFAST;BedBreakfast;B&B IL MARE IN MEZZO;042022;LORETO;60025;via montorso  87;CRISTIANA MATASSINI;LORETO;;;;3884406039;www.ilmareinmezzo.com;info@ilmareinmezzo.com;;;042022
16332;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;IL VILLINO;042022;LORETO;60025;;ROBERTO SERTORI;LORETO;;071.977107 / 360.588424;071 7503656;;;info@studiocommercialemarchianiematteucci.191.it;;;042022
15997;CASE PER FERIE;Case per Ferie;TERRA DEI FIORETTI;042022;LORETO;60025;ALDO MORO 46;ALESSANDRO ANGELISANTI;LORETO;;071/7501526;;333 4562389;;alessandroangelisanti@alice.it;;;042022
15900;BED & BREAKFAST;BedBreakfast;B&B ANTICA MAISON;042022;LORETO;60025;via F.Asdrubali 24;FAUSTA ANGELA D'AMICO;LORETO;LORETO;;;366 1754341;;info@anticamaison.net;;;042022
15815;BED & BREAKFAST;BedBreakfast;B&B MARIABELLA DI CATRARO FRANCESCO;042022;LORETO;60025;Via Alessandro Manzoni, 28 28;FRANCESCO CATRARO;LORETO;Villa Musone;071 978891;;3453301846;http://bedandbreakfastmariabella.weebly.com;bebmariabella@lbero.it;13.6066;43.4477;042022
16849;CASE PER FERIE;Case per Ferie;CASA DI ACCOGLIENZA SAN SERAFINO;042022;LORETO;60025;via Asdrubali 102;PAOLO BAIARDELLI;LORETO;;071 7500079;;;http://www.casaperferieloreto.it;info@aler.com;;;042022
16660;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);GIOVANNI PAPA;042022;LORETO;60025;;GIOVANNI PAPA;LORETO;;;;;;;;;042022
17274;ALLOGGI IN AFFITTO;Affittacamere;ANGOLO DIVINO;042022;LORETO;60025;via Asdrubali  20;ANDREA SIMONCINI;LORETO;;;;320 3461826;www.angolo-divino.it;info@angolo-divino.it;;;042022
17406;ALBERGHI;Alberghi 4 stelle;VILLA TETLAMEYA ZI' NENE;042022;LORETO;60025;via Villa Costantina 187;GUGLIELMO FANTI;LORETO;LORETO;071977476;071976639;;www.ristorantezinene.it;ristorantezinene@gmail.com;13.6268;43.4426;042022
16717;BED & BREAKFAST;BedBreakfast;B&B LA NICCHIA DI MERCATO;042023;MAIOLATI SPONTINI;60030;via Gaspare Spontini 7;VALERIA CERIONI;MAIOLATI SPONTINI;;0731702672;;3346881711;http://beb.lanicchiadimercato.com/;lanicchiadimercato@gmail.com;;;042023
16843;BED & BREAKFAST;BedBreakfast;B&B IL QUADRIFOGLIO LA SIESTA;042023;MAIOLATI SPONTINI;60030;via Risorgimento 171;DIMITRI ORLETTI;MAIOLATI SPONTINI;;0731700356;;3291154066;;marco.pigliapoco@confartigianato.an.it;;;042023
17103;BED & BREAKFAST;BedBreakfast;B&B LA MOJA;042023;MAIOLATI SPONTINI;60030;via Trieste 15;MIRELLA GALEAZZI;MAIOLATI SPONTINI;;0731 701567;;;;carlinoferri@libero.it;;;042023
16385;ALLOGGI IN AFFITTO;Affittacamere;LA COLLINA DEGLI OLIVI;042023;MAIOLATI SPONTINI;60030;via Santa Liberata 41;CRISTINA CERIONI;MAIOLATI SPONTINI;;0731 702815;0731 702815;320 6940497;www.lacollinadegliolivi.eu;info@lacollinadegliolivi.eu;;;042023
14952;ALLOGGI AGRITURISTICI;Agriturismi;L'ULIVO;042023;MAIOLATI SPONTINI;60030;via tufi 14;ZAHRA SHIRMALI FOROUSH;MAIOLATI SPONTINI;MAIOLATI SPONTINI;;0731814479;3296138759;www.agriturismolulivo.com;info@agriturismolulivo.com;13.1097;43.4799;042023
15216;ALLOGGI IN AFFITTO;Affittacamere;AL VECCHIO ROTONE;042023;MAIOLATI SPONTINI;60030;via della Chiusa 3;BEATRICE MOSCONI;MAIOLATI SPONTINI;MAIOLATI SPONTINI;0731 701153;;366 6423741;www.alvecchiorotone.it;info@alvecchiorotone.it;13.1313;43.4974;042023
13645;ALLOGGI AGRITURISTICI;Agriturismi;IL MELOGRANO;042023;MAIOLATI SPONTINI;60030;via vallati 21;PASQUALE GRIGUOLI;MAIOLATI SPONTINI;MAIOLATI SPONTINI;0731701457;0731701457;3403843803;www.ilmelograno.de;information@ilmelograno.de;13.1007;43.4862;042023
1518;ALLOGGI AGRITURISTICI;Agriturismi;LA NICCHIA ECOLOGICA;042023;MAIOLATI SPONTINI;60030;via roncone 11;SERGIO CARRABBA;MAIOLATI SPONTINI;MAIOLATI SPONTINI;0731702078;0731702078;3342151664;www.lanicchiaecologica.it;la_nicchia_ecologica@libero.it;13.1066;43.4881;042023
11933;ALBERGHI;Alberghi 1 stella;SPONTINI;042023;MAIOLATI SPONTINI;60030;via Gaspare Spontini 33;ANTONELLA MERIGGI;MAIOLATI SPONTINI;MAIOLATI SPONTINI;0731701514;0731778167;;;;13.1172;43.4762;042023
11526;ALBERGHI;Alberghi 3 stelle;HOTEL LA TORRE;042023;MAIOLATI SPONTINI;60030;via montecarottese 4;;MAIOLATI SPONTINI;MAIOLATI SPONTINI;0731704872;0731778574;3402729396;www.hotelristorantelatorre.com;albergo.latorre@tiscali.it;13.1502;43.5067;042023
12028;ALBERGHI;Alberghi 2 stelle;CASA PAOLO VI;042023;MAIOLATI SPONTINI;60030;via dei Castelli 7;GIANCARLO SABBATINI;MAIOLATI SPONTINI;MAIOLATI SPONTINI;0731703170;0731703586;;;;13.1222;43.4755;042023
11527;ALBERGHI;Alberghi 2 stelle;LIDIA;042024;MERGO;60030;via Giacomo Matteotti 7;;MERGO;MERGO;0731814831;0731812422;3396828020;www.hotellidia.it;info@hotellidia.it;13.0613;43.4681;042024
13551;AREE DI SOSTA (PLEIN AIR);Aree di sosta di eccellenza;AREA DI SOSTA PER CAMPER;042024;MERGO;60030;VIA COLLI 1;;MERGO;MERGO;0731814820;0731812241;;www.comune.mergo.an.it;poliziamunicipale@comune.mergo.an.it;13.0383;43.4735;042024
13557;BED & BREAKFAST;BedBreakfast;AGOSTI  PIERFRANCESCO;042024;MERGO;60030;via colli 9;PIERFRANCESCO AGOSTI;MERGO;MERGO;3283398640;;3283398640;;;13.0383;43.4735;042024
13669;BED & BREAKFAST;BedBreakfast;B&B CASA FONTANA;042024;MERGO;60030;via panocchia 6;ANTONIA SCHOTMAN;MERGO;MERGO;0731812259;;3898314734;www.casafontana.com;info@casafontana.com;13.0241;43.4784;042024
12250;TURISMO RURALE;Country House;IL TIGLIO;042024;MERGO;60030;via Fontisa 2;PATRIZIA FEBI;MERGO;MERGO;0731813237;0731813237;3332521707;www.countryhouseiltiglio.it;info@countryhouseiltiglio.it;13.0409;43.4741;042024
14935;BED & BREAKFAST;BedBreakfast;B&B Casa dei Colli;042024;MERGO;60030;Via Panocchia 18;INGRID JANSENS;MERGO;MERGO;;;3884440676;www.casadeicolli.com;info@casadeicolli.com;13.0265;43.4779;042024
13983;ALLOGGI AGRITURISTICI;Agriturismi;COLLE DELLE STELLE;042024;MERGO;60030;via panocchia 12;FRANCESCO TEODORI;MERGO;MERGO;0731813587;0731813587;;www.colledellestelle.it;info@colledellestelle.it;13.016;43.4808;042024
14107;ALLOGGI AGRITURISTICI;Agriturismi;VILLA FEDERICA AGRITURISMO;042024;MERGO;60030;via la villa 9;GIUSEPPE ZAPPIA;MERGO;MERGO;0731812074;0731812074;3296182995;www.agriturismovillafederica.it;f.zappia@agriturismovillafederica.it;13.0484;43.4691;042024
17035;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);ALEXANDRA HOFMEISTER;042024;MERGO;60030;via Castellaro 18;ALEXANDRA HOFMEISTER;MERGO;;004915202621773;;;;;;;042024
17036;BED & BREAKFAST;BedBreakfast;B&B VALLEVERDE;042024;MERGO;60030;via Santa Maria delle Stelle 2;ERIK JACOB BUNSCHOTEN;MERGO;;;;3476852779;www.lavalleverde.com;info@lavalleverde.com;;;042024
17050;ALLOGGI IN AFFITTO;Affittacamere;CASA NOCI;042024;MERGO;60030;via Giovanni XIII 10;SUSANNA MARLISE SCHLAEPFER;MERGO;;0731 814008;;320 9073861;;alt.51@gmx.de;;;042024
16930;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);IL CASOLARE DELLE STELLE;042024;MERGO;60030;via Santa Maria delle stelle 8;FABRIZIO CHIAPPA;MERGO;mergo;0731812798;;3389569440;nicholasinter@alice.it;nicholasinter@alice.it;;;042024
16912;BED & BREAKFAST;BedBreakfast;B&B A CASA DI LAURA;042024;MERGO;60030;via Castellaro 5;LAURA ANNA GABRIELE WAGNER;MERGO;;0731812433;;3334711252;;bbacasadilaura@gmail.com;;;042024
17207;BED & BREAKFAST;BedBreakfast;B&B SANTA MARCIANA;042024;MERGO;60030;via Castellaro  13/a;ERALDO CENSI;MERGO;;;;3803766550;;;;;042024
14914;BED & BREAKFAST;BedBreakfast;B&B VILLA GIULIO;042025;MONSANO;60030;Via Montegiacomo 46;GIULIO GOVONI;MONSANO;MONSANO;;;+393287653241;;villagiulio.bandb@gmail.com;13.2452;43.5609;042025
15718;BED & BREAKFAST;BedBreakfast;LE MUSE DI PARASECOLI CRISTIANO;042025;MONSANO;60030;viale marconi 5;CRISTIANO PARASECOLI;MONSANO;;;;349 7741945;;bblemuse@alice.it;13.0681;43.2391;042025
15632;ALBERGHI;Alberghi 4 stelle;PINETA;042025;MONSANO;60030;via Cassolo 6;GIULIO MARCONATO;MONSANO;MONSANO;0731 619161;0731 207028;;http://www.pinetahotel.net;info@pinetahotel.net;13.281;43.5628;042025
12319;TURISMO RURALE;Country House;PICCOLO EDEN;042025;MONSANO;60030;via marche 50;DARIO CARDELLI;MONSANO;MONSANO;0731 605721;;;;piccolo.eden.country.house@gmail.com;13.2994;43.5733;042025
11936;ALBERGHI;Alberghi 3 stelle;HOTEL 2000;042025;MONSANO;60030;via veneto 1;LIVIO PAVONE;MONSANO;MONSANO;0731605565;0731605568;;www.albergo2000.it;info@albergo2000.it;13.2796;43.5561;042025
12113;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO PARVA DOMUS;042026;MONTECAROTTO;60036;borgo Fornaci 13;CARLO CAROTTI;MONTECAROTTO;MONTECAROTTO;073189690;073189690;3388800701;www.agriturismoparvadomus.it;info@agriturismoparvadomus.it;13.0712;43.5289;042026
13740;TURISMO RURALE;Country House;PIAGGE DEL SOLE;042026;MONTECAROTTO;60036;contrada costa 4;SONIA BIGI;MONTECAROTTO;MONTECAROTTO;0731812940 - 073189167;0731812940;+39.338.3518037;www.piaggedelsole.it;info@piaggedelsole.it;13.0801;43.5509;042026
13536;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO CADABO' s.s.a.;042026;MONTECAROTTO;60036;contrada sant' angelo 4;ROSSANO LANDI;MONTECAROTTO;MONTECAROTTO;0731889041;0731889742;3333737897;www.cadabo.com;info@cadabo.com;13.1043;43.5289;042026
13537;ALLOGGI AGRITURISTICI;Agriturismi;AZIENDA AGRITURISTICA CANAPINA;042026;MONTECAROTTO;60036;Contrada Bagnolo 2;DANILO SORANA;MONTECAROTTO;MONTECAROTTO;0731889050;;3474456014;www.agriturismocanapina.it;info@agriturismocanapina.it;13.0715;43.5312;042026
13538;ALLOGGI AGRITURISTICI;Agriturismi;BACUCCO;042026;MONTECAROTTO;60036;contrada Bacucco 11;SANTE PETROLATI;MONTECAROTTO;MONTECAROTTO;3356549475;0731899188;3409644346;www.bacucco.com;info@bacucco.com;13.0553;43.5178;042026
15212;BED & BREAKFAST;BedBreakfast;B&B PARVA DOMUS;042026;MONTECAROTTO;60036;sobborgo Fornaci 15;CARLO CAROTTI;MONTECAROTTO;MONTECAROTTO;073189690;073189690;3388800701;www.agriturismoparvadomus.it;info@agriturismoparvadomus.it;13.0712;43.5289;042026
17024;BED & BREAKFAST;BedBreakfast;B&B JESA;042026;MONTECAROTTO;60036;via XX Settembre 60;ANNARITA LUISA SASSO;MONTECAROTTO;;0731 889076;0731889076;3391717409;bbjesa.oneminutesite.it;bbjesa@libero.it;;;042026
15899;TURISMO RURALE;Country House;LOCANDA NEMOROSA;042026;MONTECAROTTO;60036;;ANDREA MIGLIAVACCA;MONTECAROTTO;;0731 710755;;331 5385277;www.locandanemorosa.it;info@locandanemorosa.it;;;042026
15746;BED & BREAKFAST;BedBreakfast;B&B IL SENTIERO;042027;MONTEMARCIANO;60018;via media 11;PAOLO MAZZIERI;MONTEMARCIANO;MONTEMARCIANO;"071 9190174; 071 9198408";;"339 8231908; 334 1104689";;paolo571957@libero.it;13.3259;43.6533;042027
16920;BED & BREAKFAST;BedBreakfast;B&B FONTEBELLA;042027;MONTEMARCIANO;60018;via Fontebella 17/b;NUNZIO PIGLIAPOCO;MONTEMARCIANO;;071915385;;339 1940570;;bbfontebella@libero.it;;;042027
16799;BED & BREAKFAST;BedBreakfast;B&B BREZZA DA MARE;042027;MONTEMARCIANO;60018;via Portonovo 3;ROMINA CIONNA;MONTEMARCIANO;marina di Montemarciano;"071 9199404; 071 9194242";;339 5747238;www.brezzadamare.com;brezzadamare@hotmail.com;;;042027
15546;STABILIMENTI BALNEARI;Stabilimenti Balneari;WAIKIKI;042027;MONTEMARCIANO;60018;LUNGOMARE  1/A;MOHAMMED HABIB CHATEUR;MONTEMARCIANO;;;;;;;;;042027
14251;ALLOGGI AGRITURISTICI;Agriturismi;LA CASA SULL' ALBERO;042027;MONTEMARCIANO;60018;via Marina Alta 4;ROBERTA RINALDI;MONTEMARCIANO;MONTEMARCIANO;0719199792;0719199792;3287898898;www.lacasasullalberobio.it;distilleria.bio@libero.it;13.333;43.6486;042027
14379;CASE PER FERIE;Case per Ferie;"CASA PER FERIE ""COLLE SERENO""";042027;MONTEMARCIANO;60018;via IV novembre 78;IRIS TOSI;MONTEMARCIANO;MONTEMARCIANO;0719158813;0719093437;3474741678;www.casaperferiecollesereno.it;info@casaperferiecollesereno.it;13.3138;43.638;042027
